2025-10-11 13:19:11 | INFO | vqe_output | **************************************************

2025-10-11 13:19:11 | INFO | vqe_output | Running VQE for LiH_6_spinorbs with 1000 shots.
2025-10-11 13:19:11 | INFO | vqe_output | Taking 1 samples.
2025-10-11 13:19:11 | INFO | vqe_output | Using Quantinuum H1-1E.
2025-10-11 13:19:11 | INFO | vqe_output | Using circuit from /home/qlila/ResearchCode/GivensVQE/ansatz_circuits/ordered_circuits/LiH_6_spinorbs/0_givens.qpy.
2025-10-11 13:19:11 | INFO | vqe_output | Loading initial parameters from /home/qlila/ResearchCode/GivensVQE/ansatz_circuits/ordered_circuits/LiH_6_spinorbs/0_givens_optimal_params.npy.
2025-10-11 13:19:11 | INFO | vqe_output | No transpilation will be performed.
2025-10-11 13:19:11 | INFO | vqe_output | Output will be saved to /home/qlila/ResearchCode/GivensVQE/results/HF/H1-1E_results/LiH_6_spinorbs/0_givens
2025-10-11 13:19:11 | INFO | vqe_output | Sample 1/1
2025-10-11 13:19:11 | INFO | vqe_output | Only evaluating energy for the initial parameters.
2025-10-11 13:19:12 | INFO | vqe_output | Nuclear repulsion energy: 1.133951166257143
2025-10-11 13:19:12 | INFO | vqe_output | Measurement setup loaded from givens_vqe.data.measurement_setups/LiH_6_spinorbs.json
2025-10-11 13:19:12 | INFO | vqe_output | saved measurement expectation to /home/qlila/ResearchCode/GivensVQE/results/HF/H1-1E_results/LiH_6_spinorbs/0_givens/measurement_expectation.json
2025-10-11 13:19:12 | INFO | vqe_output | saved operator to /home/qlila/ResearchCode/GivensVQE/results/HF/H1-1E_results/LiH_6_spinorbs/0_givens/operator.json
2025-10-11 13:19:14 | INFO | vqe_output | Compiler optimisation level: 0
2025-10-11 13:19:30 | INFO | vqe_output | submitted energy expectation job to backend.
2025-10-11 13:19:30 | INFO | vqe_output | saved job reference to /home/qlila/ResearchCode/GivensVQE/results/HF/H1-1E_results/LiH_6_spinorbs/0_givens/energy_expectation_job
